"classification_id","subject_ids","user_name","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","choice.1","Number","SnowDepth","Young","Antlers","Precipitation","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","user_name","workflow_id","workflow_version","ForestType","ForestName","Image1","Image2","Image3","Camera","SDCard","PhotoBatch","Class_Round"
"155867687",31429022,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMAC965","9599","123.17","Pine ","DEG","29_19_DEG_0286.JPG","29_19_DEG_0287.JPG","29_19_DEG_0288.JPG","29","19","1","1"
"155867783",31428779,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"BMAC965","9599","123.17","Pine ","WF","22_18_WF_0235.JPG","22_18_WF_0236.JPG","22_18_WF_0237.JPG","22","18","1","1"
"155867923",31429186,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,1,0,0,0,1,"BMAC965","9599","123.17","Pine ","WF","33_01_WF_0100.JPG","33_01_WF_0101.JPG","33_01_WF_0102.JPG","33","1","1","1"
"155868018",31429056,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","3040CM","NO","NO","NO",0,0,0,0,0,0,0,1,"BMAC965","9599","123.17","Pine ","DEG","29_19_DEG_0388.JPG","29_19_DEG_0389.JPG","29_19_DEG_0390.JPG","29","19","1","1"
"155868164",31428383,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,1,0,0,0,0,"BMAC965","9599","123.17","Deciduous ","BC","11_13_BC_000208.JPG","11_13_BC_000209.JPG","11_13_BC_000210.JPG","11","13","1","1"
"155868229",31428594,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMAC965","9599","123.17","Deciduous ","BC","17_24_BC_000196.JPG","17_24_BC_000197.JPG","17_24_BC_000198.JPG","17","24","1","1"
"155868321",31428705,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMAC965","9599","123.17","Pine ","WF","22_18_WF_0007.JPG","22_18_WF_0008.JPG","22_18_WF_0009.JPG","22","18","1","1"
"155868330",31428422,"Donovan.Spaulding",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"Donovan.Spaulding","9599","123.17","Deciduous ","DON","14_22_DON_000040.JPG","14_22_DON_000041.JPG","14_22_DON_000042.JPG","14","22","1","1"
"155868369",31429042,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMAC965","9599","123.17","Pine ","DEG","29_19_DEG_0346.JPG","29_19_DEG_0347.JPG","29_19_DEG_0348.JPG","29","19","1","1"
"155868417",31428700,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMAC965","9599","123.17","Deciduous ","DON","21_21_DON_0174.JPG","21_21_DON_0175.JPG","21_21_DON_0176.JPG","21","21","1","1"
"155868453",31428480,"Donovan.Spaulding",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"Donovan.Spaulding","9599","123.17","Pine ","DEG","15_14_DEG_000091.JPG","15_14_DEG_000092.JPG","15_14_DEG_000093.JPG","15","14","1","1"
"155868516",31428354,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","010CM","NO",NA,"NO",0,0,0,1,0,0,0,0,"BMAC965","9599","123.17","Deciduous ","BC","11_13_BC_000121.JPG","11_13_BC_000122.JPG","11_13_BC_000123.JPG","11","13","1","1"
"155868667",31428588,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"2","2030CM","NO","NO","NO",0,0,0,1,0,0,0,1,"BMAC965","9599","123.17","Deciduous ","BC","17_24_BC_000178.JPG","17_24_BC_000179.JPG","17_24_BC_000180.JPG","17","24","1","1"
"155868981",31429173,"Donovan.Spaulding",123.17,1,"T0",NA,"list(list(choice = ""FISHER"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FISHER",NA,"1","2030CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"Donovan.Spaulding","9599","123.17","Pine ","WF","33_01_WF_0058.JPG","33_01_WF_0059.JPG","33_01_WF_0060.JPG","33","1","1","1"
"155879014",31428488,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM",NA,"NO","NO",0,0,0,1,0,0,1,0,"barthelmess","9599","123.17","Pine ","DEG","15_14_DEG_000118.JPG","15_14_DEG_000119.JPG","15_14_DEG_000120.JPG","15","14","1","1"
"155879138",31428854,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","SH","23_03_SH_0088.JPG","23_03_SH_0089.JPG","23_03_SH_0090.JPG","23","3","1","1"
"155879202",31428596,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","BC","17_24_BC_000202.JPG","17_24_BC_000203.JPG","17_24_BC_000204.JPG","17","24","1","1"
"155879308",31428809,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0328.JPG","22_18_WF_0329.JPG","22_18_WF_0330.JPG","22","18","1","1"
"155879409",31429055,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","DEG","29_19_DEG_0385.JPG","29_19_DEG_0386.JPG","29_19_DEG_0387.JPG","29","19","1","1"
"155879486",31428416,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","DON","14_22_DON_000022.JPG","14_22_DON_000023.JPG","14_22_DON_000024.JPG","14","22","1","1"
"155879557",31428691,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","DON","21_21_DON_0147.JPG","21_21_DON_0148.JPG","21_21_DON_0149.JPG","21","21","1","1"
"155879740",31428647,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","DON","21_21_DON_0012.JPG","21_21_DON_0013.JPG","21_21_DON_0014.JPG","21","21","1","1"
"155879801",31429119,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Pine ","WHIP","31_06_WHIP_0043.JPG","31_06_WHIP_0044.JPG","31_06_WHIP_0045.JPG","31","6","1","1"
"155879950",31428987,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","DEG","29_19_DEG_0181.JPG","29_19_DEG_0182.JPG","29_19_DEG_0183.JPG","29","19","1","1"
"155880019",31428858,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","SH","23_03_SH_0100.JPG","23_03_SH_0101.JPG","23_03_SH_0102.JPG","23","3","1","1"
"155880126",31428508,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","DEG","15_14_DEG_000181.JPG","15_14_DEG_000182.JPG","15_14_DEG_000183.JPG","15","14","1","1"
"155880247",31428721,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0058.JPG","22_18_WF_0059.JPG","22_18_WF_0060.JPG","22","18","1","1"
"155880368",31429125,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"HUMAN",NA,"1","3040CM",NA,NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","WHIP","31_06_WHIP_0061.JPG","31_06_WHIP_0062.JPG","31_06_WHIP_0063.JPG","31","6","1","1"
"155880472",31428771,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0211.JPG","22_18_WF_0212.JPG","22_18_WF_0213.JPG","22","18","1","1"
"155880574",31429207,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","WF","33_01_WF_0169.JPG","33_01_WF_0170.JPG","33_01_WF_0171.JPG","33","1","1","1"
"155880635",31428982,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","DEG","29_19_DEG_0166.JPG","29_19_DEG_0167.JPG","29_19_DEG_0168.JPG","29","19","1","1"
"155880748",31429050,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","DEG","29_19_DEG_0370.JPG","29_19_DEG_0371.JPG","29_19_DEG_0372.JPG","29","19","1","1"
"155880858",31428972,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,0,0,1,0,"barthelmess","9599","123.17","Pine ","DEG","29_19_DEG_0130.JPG","29_19_DEG_0131.JPG","29_19_DEG_0132.JPG","29","19","1","1"
"155880976",31429086,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,1,0,"barthelmess","9599","123.17","Pine ","DEG","29_19_DEG_0478.JPG","29_19_DEG_0479.JPG","29_19_DEG_0480.JPG","29","19","1","1"
"155881090",31428749,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0142.JPG","22_18_WF_0143.JPG","22_18_WF_0144.JPG","22","18","1","1"
"155881184",31428765,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0193.JPG","22_18_WF_0194.JPG","22_18_WF_0195.JPG","22","18","1","1"
"155881445",31428355,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""COTTONTAILRABBIT"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"COTTONTAILRABBIT",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","BC","11_13_BC_000124.JPG","11_13_BC_000125.JPG","11_13_BC_000126.JPG","11","13","1","1"
"155881681",31428351,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO""), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","1020CM","NO",NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","BC","11_13_BC_000109.JPG","11_13_BC_000110.JPG","11_13_BC_000111.JPG","11","13","1","1"
"155881841",31428543,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","YES","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","BC","17_24_BC_000043.JPG","17_24_BC_000044.JPG","17_24_BC_000045.JPG","17","24","1","1"
"155882029",31428413,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","DON","14_22_DON_000013.JPG","14_22_DON_000014.JPG","14_22_DON_000015.JPG","14","22","1","1"
"155882097",31429133,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,1,0,"barthelmess","9599","123.17","Pine ","WHIP","32_17_WHIP_0010.JPG","32_17_WHIP_0011.JPG","32_17_WHIP_0012.JPG","32","17","1","1"
"155882174",31428612,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1",NA,"NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","BC","17_24_BC_000250.JPG","17_24_BC_000251.JPG","17_24_BC_000252.JPG","17","24","1","1"
"155882337",31428756,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"2",NA,NA,NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0163.JPG","22_18_WF_0164.JPG","22_18_WF_0165.JPG","22","18","1","1"
"155882436",31428565,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","YES",0,0,0,0,0,0,1,0,"barthelmess","9599","123.17","Deciduous ","BC","17_24_BC_000109.JPG","17_24_BC_000110.JPG","17_24_BC_000111.JPG","17","24","1","1"
"155882580",31428755,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""OTHER"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,1,1,0,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0160.JPG","22_18_WF_0161.JPG","22_18_WF_0162.JPG","22","18","1","1"
"155882671",31428335,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","1020CM",NA,NA,"NO",0,0,0,1,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","BC","11_13_BC_000061.JPG","11_13_BC_000062.JPG","11_13_BC_000063.JPG","11","13","1","1"
"155882809",31428882,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","YES",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","BC","24_04_BC_0052.JPG","24_04_BC_0053.JPG","24_04_BC_0054.JPG","24","4","1","1"
"155882930",31428896,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DOMESTICDOG"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DOMESTICDOG",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,1,0,"barthelmess","9599","123.17","Deciduous ","SH","25_09_SH_0004.JPG","25_09_SH_0005.JPG","25_09_SH_0006.JPG","25","9","1","1"
"155883055",31429118,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Pine ","WHIP","31_06_WHIP_0040.JPG","31_06_WHIP_0041.JPG","31_06_WHIP_0042.JPG","31","6","1","1"
